OrgNr,name,industry_name,company_size_category,profitability_category,growth_category
5567649222,REFA Revision AB,,Micro,Good Profitability,Low Growth
5565416848,REMOOVE Demolering AB,,Small,Low Profitability,High Growth
5565594362,RESULTAT Redovisning & Revision i Piteå AB,,Micro,High Profitability,Low Growth
5564961240,REVEX Aktiebolag,,Micro,Good Profitability,Declining
5568592876,RG Discovery AB,,Micro,Low Profitability,High Growth
5566220769,RG Marknadspartner AB,,Micro,Low Profitability,Declining
5568386402,RG Production AB,,Micro,High Profitability,High Growth
5592428923,RG Produktion AB,,Micro,Good Profitability,Medium Growth
5567963631,RH Control i Nord AB,,Micro,Good Profitability,Declining
5591996169,RIK AB,,Micro,Good Profitability,High Growth
5567788327,RIMA Seafood AB,,Micro,Good Profitability,Medium Growth
5568858566,RIMEDA AB,,Small,Good Profitability,Medium Growth
5568858566,RIMEDA AB,,Small,Good Profitability,Medium Growth
5566937248,RINA Sweden AB,,Micro,High Profitability,High Growth
5565372090,RINAB Reservdelar i Norr AB,,Micro,Good Profitability,Low Growth
5566417357,RISE Processum AB,,Micro,Good Profitability,Low Growth
5566413711,RK Natursten AB,,Micro,Good Profitability,Medium Growth
5565437505,RKR Redovisning & Revision AB,,Micro,Good Profitability,Medium Growth
5565509030,RL Gruppen AB,,Micro,High Profitability,Low Growth
5591946909,RM Bildning AB,,Micro,Low Profitability,High Growth
5568665995,RM Kranar AB,,Micro,Low Profitability,Declining
5563358679,RM Snickerier Aktiebolag,,Micro,Good Profitability,Rapid Decline
5560394685,RMM Byggplåt Lars Rosendahl Aktiebolag,,Micro,Good Profitability,High Growth
5590620307,RMV Skog AB,,Micro,Good Profitability,High Growth
5564801602,RNP i Landskrona AB,,Micro,Good Profitability,Declining
5566755152,ROBAB AB,,Micro,High Profitability,Declining
5562446731,ROFAB AB,,Micro,Good Profitability,High Growth
5566489067,ROHAB Fiber- & Kabelinstallation AB,,Micro,Good Profitability,Medium Growth
5568079395,RPV Transport AB,,Micro,Low Profitability,Declining
5560947334,RR MATPRODUKTION & CO AB,,Micro,Good Profitability,Medium Growth
5591899884,RRC Rail AB,,Small,Low Profitability,Medium Growth
5592181902,RS EcoSaver AB,,Micro,Good Profitability,Rapid Decline
5593086597,RS Mustang AB,,Small,Good Profitability,High Growth
5565277885,RS Produkter AB,,Micro,Good Profitability,Rapid Decline
5563723278,RS Skogsentreprenad Örsundsbro AB,,Micro,Good Profitability,Rapid Decline
5567411441,RSM Stockholm AB,,Micro,Good Profitability,Declining
5566962220,RT FasadAutomatik AB,,Micro,Good Profitability,High Growth
5592997711,RT Logistik AB,,Micro,Low Profitability,Declining
5592997711,RT Logistik AB,,Micro,Low Profitability,High Growth
5563928174,RTL Ekonomi & Revision AB,,Micro,High Profitability,Declining
5568836091,RTcon AB,,Micro,Low Profitability,Low Growth
5563411973,RUAB Rulltrappservice AB,,Micro,High Profitability,High Growth
5568985203,RUBN AB,,Micro,Good Profitability,Rapid Decline
5565639274,RYM Datavägen AB,,Micro,High Profitability,Rapid Decline
5563252500,RZ Mekpart AB,,Small,Low Profitability,Low Growth
5567162556,Rabalder AB,,Micro,Low Profitability,Low Growth
5561516732,Rabo Produkter Aktiebolag,,Micro,Good Profitability,Medium Growth
5569486144,Racketdoktorn AB,,Micro,Good Profitability,Rapid Decline
5563651073,Rackstad Bil & Delar AB,,Micro,Good Profitability,Declining
5563985935,Radby Jordbruk och Maskinstation AB,,Micro,Low Profitability,Rapid Decline
5591801674,Radical Automotive Sweden AB,,Micro,Low Profitability,High Growth
5564718400,"Radioaffär'n, Ulf & Fredrik i Lycksele Aktiebolag",,Micro,Good Profitability,Declining
5593007783,Radioline 2008 AB,,Micro,Low Profitability,High Growth
5566900717,Radonova Laboratories AB,,Micro,Good Profitability,Low Growth
5567951594,Raggårdens Kyckling AB,,Micro,Low Profitability,Declining
5567270524,Raglady by T AB,,Micro,Low Profitability,Declining
5561015099,Ragnar Gustavssons Bil Aktiebolag,,Micro,Good Profitability,High Growth
5560739251,Ragnar Johansson Kött & Charkuteriaffär Aktiebolag,,Micro,High Profitability,Declining
5562934025,Ragnar Stålskog Aktiebolag,,Micro,Good Profitability,High Growth
5563863850,Ragnarssons Brandservice Aktiebolag,,Micro,Good Profitability,Low Growth
5590994777,Rail Solutions Scandinavia AB,,Micro,Good Profitability,Low Growth
5592639677,Rail Supply Sweden AB,,Micro,Good Profitability,Rapid Decline
5591230197,RailBros AB,,Micro,High Profitability,High Growth
5592115405,Railcare Lokverkstad AB,,Micro,Low Profitability,High Growth
5565023925,Railcare Machine AB,,Micro,Low Profitability,Declining
5591099212,Railify AB,,Micro,Good Profitability,High Growth
5591992705,Railone Group AB,,Micro,Low Profitability,High Growth
5568972680,Railway Burger AB,,Micro,Low Profitability,Low Growth
5569543068,Raion AB,,Micro,Good Profitability,High Growth
5590353339,Raja Gris AB,,Micro,Good Profitability,Low Growth
5590523576,Rallarsving AB,,Micro,Good Profitability,High Growth
5561176172,Rallco Aktiebolag,,Micro,Good Profitability,Medium Growth
5566192075,Rami Productions AB,,Micro,High Profitability,Medium Growth
5564629722,Ramlösa Friskola AB,,Micro,Good Profitability,Low Growth
5569350761,Ramming Interiör AB,,Micro,Good Profitability,Low Growth
5562235274,Ramnäs Lantbruk Aktiebolag,,Micro,Good Profitability,Rapid Decline
5568130818,Ramsele Djurprodukter AB,,Micro,Low Profitability,Low Growth
5568936719,Ramsele Skog & Gräv AB,,Micro,Low Profitability,Medium Growth
5592632284,Ramshill AB,,Micro,Good Profitability,Declining
5564505898,Ramunderstaden Aktiebolag,,Micro,Good Profitability,Low Growth
5569220725,Rangersystem i Sverige AB,,Micro,Good Profitability,High Growth
5565852190,Ranie Snickeri AB,,Micro,High Profitability,Declining
5567945950,Ranova Projekt AB,,Micro,Low Profitability,Low Growth
5591093827,Raoul Wallenbergskolans kök AB,,Micro,Low Profitability,Declining
5591438618,Raoul Wallenbergskolorna Skaraborg AB,,Small,Low Profitability,Medium Growth
5560453614,Rask & Björck Bilaktiebolag,,Micro,Good Profitability,Rapid Decline
5563092203,Rasks Såg & Motor Aktiebolag,,Micro,Good Profitability,Low Growth
5568874530,Rasmus Svets & Konstruktion AB,,Micro,Low Profitability,Declining
5564052230,Rauch Scandinavia Aktiebolag,,Micro,Good Profitability,High Growth
5567842223,Raumaster AB,,Micro,Good Profitability,Low Growth
5569585523,Raw powder Sweden AB,,Micro,Good Profitability,High Growth
5568573165,Rawfoodshop Scandinavia AB,,Small,Low Profitability,High Growth
5591631592,Rayor Atelier AB,,Micro,Low Profitability,Medium Growth
5568051345,Razorback Engineering AB,,Micro,Good Profitability,Low Growth
5569363343,Re-board Technology AB,,Micro,Low Profitability,Low Growth
5590455274,Re:Con Finance AB,,Micro,Good Profitability,High Growth
5590646146,ReGarden Nordic AB,,Micro,Low Profitability,High Growth
5567845267,ReQuTech AB,,Micro,Good Profitability,High Growth
5590438809,Reach Ahead AB,,Micro,Good Profitability,Declining
5592420490,Readpeak AB,,Micro,Good Profitability,Declining
5569472342,Reaktion i Sverige AB,,Small,Low Profitability,Low Growth
5564071693,Reaktivering Furuhöjden Aktiebolag,,Small,Good Profitability,Medium Growth
5566644869,Realisera ID Sweden AB,,Micro,Good Profitability,Rapid Decline
5569465312,Realsprint AB,,Micro,Low Profitability,Low Growth
5568723851,Rebel and Bird AB,,Micro,Good Profitability,Medium Growth
5564877172,Reco Port Aktiebolag,,Micro,Low Profitability,Rapid Decline
5567330971,Reco Sverige AB,,Micro,High Profitability,Rapid Decline
5566636261,Recopart AB,,Micro,Low Profitability,Declining
5565576393,Recotech Aktiebolag,,Small,Low Profitability,High Growth
5563576346,Recyclean Systems AB,,Micro,Good Profitability,High Growth
5569880858,Recycling Partner RP i Linköping AB,,Micro,Good Profitability,Rapid Decline
5565542353,Red City Buses AB,,Micro,Good Profitability,High Growth
5566910914,Red Pipe Studios AB,,Micro,Low Profitability,Rapid Decline
5569244923,Redemptor AB,,Micro,Low Profitability,Declining
5560540014,Rederiaktiebolaget Uman,,Micro,High Profitability,Rapid Decline
5591350490,Redgert Comms AB,,Small,Low Profitability,Medium Growth
5593104697,Rediem Capital AB,,Small,Good Profitability,High Growth
5566959705,Redo Sävsjö AB,,Micro,High Profitability,Declining
5591853873,Redovisningstjänst i Lycksele AB,,Micro,High Profitability,Declining
5567264451,Redoxis AB,,Micro,High Profitability,Medium Growth
5568798812,Reduna Group AB,,Micro,Low Profitability,High Growth
5567485601,Redvisa i Norrköping AB,,Micro,Good Profitability,Declining
5568409709,Reelab AB,,Micro,Low Profitability,Low Growth
5568668973,Reform Society Company i Stockholm AB,,Small,Low Profitability,Declining
5564848579,Refracta Aktiebolag,,Micro,Low Profitability,Low Growth
5592005382,RegSmart Life Science AB,,Micro,Good Profitability,Rapid Decline
5593326894,Regent Devotion AB,,Micro,Good Profitability,High Growth
5566550942,Reggio Emilia Institutet Aktiebolag,,Micro,Good Profitability,Low Growth
5566097837,Regionteater Väst AB,,Micro,Low Profitability,Declining
5564380730,Reglerinstallationer i Söderköping Aktiebolag,,Micro,Good Profitability,Low Growth
5593093171,Rego Production AB,,Micro,Low Profitability,High Growth
5567900609,Regson AB,,Micro,Low Profitability,Medium Growth
5561088856,Rehau Aktiebolag,,Micro,Low Profitability,Declining
5566575535,Rehobot Hydraulics AB,,Micro,Low Profitability,Low Growth
5566138607,Reichen Sport AB,,Micro,Good Profitability,Medium Growth
5566220470,Reines Betongstationsservice AB,,Micro,Good Profitability,Declining
5568901671,Reinhausen Nordic AB,,Micro,Good Profitability,Rapid Decline
5562616333,Reklambyrån Liljedals AB,,Micro,Good Profitability,Declining
5569802936,Reko Gårdar i Sverige AB,,Micro,Low Profitability,Medium Growth
5566010061,Rekryteringsgruppen i Stockholm AB,,Small,Low Profitability,Rapid Decline
5590379599,Relasian Travel & Event AB,,Micro,Low Profitability,High Growth
5566483508,Relevans Strategi & Kommunikation AB,,Micro,Low Profitability,Declining
5590703855,RemButiken Sverige AB,,Micro,Good Profitability,High Growth
5592066962,Remade asset recovery in Sweden AB,,Micro,Good Profitability,High Growth
5567220743,Rembacken Veterinärtjänster AB,,Micro,Good Profitability,Low Growth
5565718946,Renapharma AB,,Micro,High Profitability,Low Growth
5566032602,Renew Group Sweden AB,,Micro,Low Profitability,Low Growth
5568768385,Rengörare Näslund Hemma AB,,Micro,Low Profitability,Declining
5563478030,Renis Bilbärgning i Hässleholm AB,,Micro,Low Profitability,High Growth
5567952303,Rent & snyggt i Sverige AB,,Micro,Low Profitability,Low Growth
5568157753,Rentema AB,,Micro,High Profitability,Declining
5567983985,Renton Vattenrening AB,,Micro,High Profitability,Declining
5592278450,Repax AB,,Micro,High Profitability,High Growth
5591199434,Repono Energy AB,,Micro,Low Profitability,High Growth
5566751326,ReseAgenten i Stockholm AB,,Micro,Low Profitability,Medium Growth
5590564463,ReseMakaren i Väst AB,,Micro,Low Profitability,High Growth
5563955680,Resele Skog AB,,Micro,Good Profitability,Low Growth
5567295802,Reseproducenten Skellefteå AB,,Micro,Low Profitability,High Growth
5591229587,Reservdelar i Halmstad AB,,Micro,Low Profitability,Medium Growth
5563321263,Resinit AB,,Small,Low Profitability,Rapid Decline
5568545999,Resize Design AB,,Micro,Low Profitability,Rapid Decline
5567020796,ResourceTie International AB,,Micro,Low Profitability,High Growth
5569871170,Restaurang Citypromenaden AB,,Micro,Good Profitability,Low Growth
5564642808,Restaurang Kungstorget AB,,Micro,Low Profitability,Medium Growth
5590249727,Restaurang Westman's AB,,Micro,High Profitability,High Growth
5565781787,Resteamet Klippan AB,,Micro,Good Profitability,Low Growth
5592911241,Restorio AB,,Micro,Low Profitability,Rapid Decline
5568723109,Resultat i Sverige AB,,Micro,Good Profitability,Rapid Decline
5565758686,Retail House Sweden AB,,Micro,Low Profitability,Low Growth
5566041009,Retail Support Båstad Sweden AB,,Micro,Good Profitability,Low Growth
5569783219,Retail staffing Sverige AB,,Micro,Good Profitability,Low Growth
5590064696,Retail24 Sweden AB,,Micro,Low Profitability,Low Growth
5592322019,Retailbros AB,,Small,Low Profitability,High Growth
5590769971,Retsloff Snickeri AB,,Micro,Low Profitability,Rapid Decline
5564426012,Revbo Produktions Aktiebolag,,Micro,Good Profitability,Low Growth
5562531037,Revideco AB,,Micro,Good Profitability,Low Growth
5563975779,Revikonsult Revisionsbyrå AB,,Micro,Good Profitability,Medium Growth
5591707749,RevisionsPartner Skaraborg AB,,Micro,High Profitability,Low Growth
5567347587,Revisionsbyrån Andersson & Co i Karlshamn AB,,Micro,High Profitability,Medium Growth
5567362818,Revisionsbyrån Andersson & Co i Växjö AB,,Micro,Good Profitability,Low Growth
5567140776,Revisionstjänst Falkenberg AB,,Micro,High Profitability,Low Growth
5566938527,Revisionären AB,,Micro,Good Profitability,Medium Growth
5566283866,RevisorCompaniet HFM AB,,Micro,Good Profitability,Low Growth
5564463460,RevisorsCentrum i Skövde AB,,Micro,Good Profitability,Medium Growth
5565755286,Revisorsgruppen i Malmö AB,,Micro,High Profitability,Low Growth
5562051671,Revisorsgruppen i Värnamo Aktiebolag,,Micro,Good Profitability,High Growth
5561834259,Revisorsringen Sverige Aktiebolag,,Micro,High Profitability,Declining
5567545784,Rex Travel AB,,Micro,Good Profitability,Medium Growth
5565242517,Rexsil Aktiebolag,,Micro,High Profitability,Rapid Decline
5564297322,Rhenus Logistics AB,,Small,Low Profitability,Low Growth
5568361736,Riad Mardo Worldwide Export AB,,Micro,Low Profitability,High Growth
5593664377,Ribocure Pharmaceuticals AB,,Micro,Low Profitability,High Growth
5565179339,Ricardo Nordica Aktiebolag,,Micro,Low Profitability,High Growth
5563703916,Richard Magnusson Aktiebolag,,Micro,Good Profitability,Declining
5566782966,Ridgeview Instruments AB,,Micro,High Profitability,High Growth
5569278657,Riio Marknad & Strategi AB,,Micro,High Profitability,High Growth
5569424103,Rikand Inredningar AB,,Micro,Low Profitability,Declining
5568732225,Rikard & Fredrik Maskin AB,,Micro,Low Profitability,Declining
5567193395,Rindövarvet AB,,Micro,Low Profitability,High Growth
5590753074,Ringens Varv i Marstrand AB,,Micro,Low Profitability,Low Growth
5563859775,Ringreparationer i Kinna Aktiebolag,,Micro,High Profitability,Low Growth
5566616354,Rinkaby Maskin AB,,Small,Low Profitability,Declining
5567758841,Ripa Lantbruks AB,,Micro,Good Profitability,High Growth
5564685930,Risens Lantbruk Aktiebolag,,Micro,Low Profitability,Low Growth
5565970349,Ritchie Bros. Sweden AB,,Micro,Good Profitability,Declining
5592540917,Ritjel AB,,Micro,Low Profitability,High Growth
5562818897,River Cafe AB,,Micro,Low Profitability,Declining
5564325685,Riviera Markiser & Persienner AB,,Small,Low Profitability,Rapid Decline
5562331180,Rixnittiaktiebolag,,Micro,Good Profitability,Low Growth
5563637239,RoTool AB,,Micro,Low Profitability,Low Growth
5566686373,Road Ready Sound AB,,Micro,Good Profitability,Declining
5591270326,Roadtrax Aktiebolag,,Micro,High Profitability,High Growth
5566221668,Roalövs Maskinstation Aktiebolag,,Micro,Low Profitability,Low Growth
5564584307,Roam Aktiebolag,,Micro,Low Profitability,Declining
5564584307,Roam Aktiebolag,,Micro,Low Profitability,High Growth
5566670765,Robert Carlsson Bil AB,,Micro,High Profitability,High Growth
5592439300,Robin Sthlm AB,,Micro,Low Profitability,High Growth
5591157762,Robinson Kruse Förmedling AB,,Micro,High Profitability,High Growth
5564493400,Rock Armour Trading AB,,Small,Low Profitability,High Growth
5569039810,Rockdenim AB,,Micro,Low Profitability,Medium Growth
5562119734,Rockwell Automation Aktiebolag,,Micro,Low Profitability,Rapid Decline
5564748472,Rodeco AB,,Micro,Good Profitability,Medium Growth
5565358776,Rodenåkarna AB,,Small,Low Profitability,Rapid Decline
5561831651,Rodins Marin AB,,Micro,Good Profitability,Rapid Decline
5562231224,Rodins Marin Hunnebostrand AB,,Micro,Good Profitability,Low Growth
5566919048,Roger Granlund Schakt- och Bergteknik AB,,Micro,Low Profitability,Medium Growth
5566815683,Roger.K Traktortjänst i Ställdalen AB,,Micro,Good Profitability,Declining
5567423248,Roi Rekrytering Sverige AB,,Micro,Low Profitability,Rapid Decline
5561368407,Roland Hallafors Åkeri o. Schakt Aktiebolag,,Micro,Good Profitability,Low Growth
5562909712,Roland Westerlunds Skogsmaskiner Aktiebolag,,Micro,Low Profitability,Low Growth
5565455655,Rolf Lindström Undertak AB,,Micro,Low Profitability,Rapid Decline
5562239003,Rolf Thuresson Trading Aktiebolag,,Micro,Good Profitability,Low Growth
