OrgNr,name,address,city,incorporation_date,email,homepage,segment,segment_name,revenue,profit,employees,SDI,DR,ORS,Revenue_growth,EBIT_margin,NetProfit_margin,analysis_year,seg_revenue,seg_ebit,year_rank,avg_growth,growth_range,growth_stage,digital_maturity,industry_cluster,fit_score_reason,company_size_category,employee_size_category,profitability_category,growth_category,digital_maturity_score,overall_potential_score
5566321468,"PS Auction AB","Argongatan 6","Mölndal",30.08.2002,,https://psauction.se,10241790,Auktioner,129961,502,40,129961.0,502.0,507.0,0.211972284134252,0.00386269727071968,0.00390117035110533,,,,,,,,,,,Small,Medium,"Low Profitability","High Growth",50,552.41235601243
5569401184,"Jämtlands Auktionsbyrå AB","Fritzhemsgatan 62","Frösön",22.08.2013,,https://www.jabab.se,10241790,Auktioner,25009,628,18,25009.0,628.0,803.0,0.208806612209387,0.0251109600543804,0.0321084409612539,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,597.356453159417
5593793564,"Haileys Jewelry House AB",,Stockholm,06.05.2022,,,10241790,Auktioner,27035,1012,3,27035.0,1012.0,1277.0,3.19147286821705,0.0374329572776031,0.0472350656556316,,,,,,,,,,,Micro,Small,"Low Profitability","High Growth",0,8072.33215123664
5590127071,"Formstad AB","Gårdsfogdevägen 16",Bromma,04.05.2015,info@formstad.se,https://www.formstad.se,10241790,Auktioner,17961,3088,6,17961.0,3088.0,3893.0,0.386414511771517,0.171928066366015,0.216747397138244,,,,,,,,,,,Micro,Small,"High Profitability","High Growth",50,1408.40134784383
5592322589,"Crafoord Auktioner i Stockholm AB","Galoppvägen 3","Täby",16.12.2019,info@crafoordauktioner.se,https://www.crafoordauktioner.se,10241790,Auktioner,17788,1181,12,17788.0,1181.0,1505.0,0.2028671896132,0.0663930739824601,0.084607600629638,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,685.69512898915
5592460421,"Budi AB","Linta Gårdsväg 5 a",Bromma,03.03.2020,info@budi.se,https://www.budi.se,10241790,Auktioner,75254,8317,13,75254.0,8317.0,10533.0,0.821425113757382,0.11051904217716,0.139965981874718,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",50,2342.54852483636
5567415772,"Billigteknik Sweden AB","Skiffervägen 20",Lund,01.11.2007,,https://www.billigteknik.se,10241790,Auktioner,62575,1552,21,62575.0,1552.0,1966.0,0.175161508413461,0.0248022373152217,0.0314182980423492,,,,,,,,,,,Micro,Medium,"Low Profitability","Medium Growth",50,512.565801821708
5563261949,"Aktiebolaget PHILEA","Svartensgatan 6",Stockholm,27.05.1988,,https://www.philea.se,10241790,Auktioner,47358,581,15,47358.0,581.0,778.0,0.178440789309976,0.0122682545715613,0.0164280586173403,,,,,,,,,,,Micro,Medium,"Low Profitability","Medium Growth",50,489.391004703843
5562552900,"Affärsbyrån Effecta Aktiebolag","Österleden 2","Västerås",15.12.1987,,https://www.byraneffecta.se,10241790,Auktioner,15293,913,13,15293.0,913.0,1207.0,-0.0203074951953875,0.0597005165762113,0.0789249983652651,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,50,111.020785952059
5565249322,"AB Uppsala Nya Auktionskammare","Östra Ågatan 39",Uppsala,31.07.1995,info@uppsalaauktion.se,https://www.uppsalaauktion.se,10241790,Auktioner,81623,6318,31,81623.0,6318.0,8193.0,0.171986502979395,0.0774046531002291,0.100376119476128,2024,81623.0,7622.0,1,0.114455063490979,0.422579598062546,Growth,High,Other,,Micro,Medium,"Good Profitability","Medium Growth",50,636.181947699061
5566182357,"AB Helsingborgs Auktionskammare Eftr.","Fabriksgatan 2 Bv","Ödåkra",08.11.2001,,https://hbgauktionskammare.se,10241790,Auktioner,17142,1862,8,17142.0,1862.0,2367.0,0.068570003740182,0.108622097771555,0.138081904095205,,,,,,,,,,,Micro,Small,"Good Profitability","Low Growth",50,455.523108779343
5562306067,"Östersunds Lastbilsservice Aktiebolag","Hagvägen 10","Östersund",14.05.1983,info@olab.se,https://www.olab.se,10000924,Agenturer,71374,6444,20,71374.0,6444.0,8133.0,0.353677502560407,0.0902849777229804,0.113949057079609,2023,71374.0,7966.0,1,0.123825163301778,0.409308681812449,Growth,High,Other,"**Score: 4**

**Justification:** Östersunds Lastbilsservice AB appears to be a family or founder-owned business, as there is no indication of it being part of a larger group. It is a stable and established company, having been in operation since 1983, with potential for scaling or digitization, especially in service offerings and customer engagement. The business operates in the automotive service industry, which is not typically excluded. However, there are no explicit signs of openness to new owners or partners, which slightly lowers the score.",Micro,Medium,"Good Profitability","High Growth",100,1135.08463570847
5566968060,"Åhus Lastvagnar AB","Tullvaktaregatan 6","Åhus",17.01.2006,,https://www.ahuslastvagnar.se,10000924,Agenturer,33354,1224,8,33354.0,1224.0,1556.0,0.222878093492209,0.036697247706422,0.0466510763326737,,,,,,,,,,,Micro,Small,"Low Profitability","High Growth",50,661.521737996578
5567657365,"Ängsgårdens System AB","Skrinnargatan 9",Lindesberg,11.09.2008,info@angsgardensystem.se,https://angsgardensystem.se,10000924,Agenturer,25839,1082,11,25839.0,1082.0,1412.0,-0.0796110279974354,0.0418746855528465,0.0546460776345834,,,,,,,,,,,Micro,Medium,"Low Profitability",Declining,50,-81.7762586114722
5592029002,"tershine AB","Reprovägen 15","Täby",16.04.2019,,https://tershine.com,10000924,Agenturer,94565,4635,12,94565.0,4635.0,6011.0,0.401295121806651,0.0490139057790937,0.0635647438269973,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,1138.50898146436
5567837306,"do88 AB","Skälbyvägen 14",Nykvarn,08.06.2009,,https://www.do88.se,10000924,Agenturer,66156,12709,12,66156.0,12709.0,16073.0,0.0485473824354525,0.192106536066268,0.242956043291614,,,,,,,,,,"Based on the website content provided, I would rate do88 AB a 3 out of 5 for fit with the specified criteria.

- **Family or founder owned**: The website does not provide explicit information about ownership, so this is unclear.
- **Not part of a large group**: There is no indication that do88 AB is part of a larger corporate group.
- **Stable, established business with room to scale or digitize**: The company appears to have a well-established product line and in-house R&D, suggesting stability and potential for scaling or digitization.
- **Not in excluded industries**: The company operates in the automotive parts industry, which is generally not excluded.
- **Any signs of openness to new owners/partners**: There are no explicit signs of openness to new owners or partners mentioned on the website.",Micro,Medium,"High Profitability","Low Growth",100,626.8001862543
5594195595,"Ytterby Bil AB","Torsbyvägen 33",Ytterby,27.01.2023,,,10000924,Agenturer,35129,1005,2,35129.0,1005.0,1275.0,,0.0286088416977426,0.0362947991687779,,,,,,,,,,,Micro,Micro,"Low Profitability","Rapid Decline",0,71.6099267443565
5563456366,"Yourex Aktiebolag","Framnäsbacken 2",Solna,05.01.1989,,https://www.yourex.se,10000924,Agenturer,20936,2835,12,20936.0,2835.0,3464.0,-0.249713302752294,0.135412686282002,0.165456629728697,,,,,,,,,,,Micro,Medium,"Good Profitability","Rapid Decline",50,-273.199201175728
5563456366,"Yourex Aktiebolag","Framnäsbacken 2",Solna,05.01.1989,,https://www.yourex.se,10000924,Agenturer,20936,2835,12,31373.0,6226.0,7640.0,0.498519296904853,0.198450897268352,0.243521499378446,,,,,,,,,,,Micro,Medium,"High Profitability","High Growth",50,1754.97782543301
5593178592,"Yllw 0001 AB","Riddargatan 7",Stockholm,18.05.2021,,,10000924,Agenturer,25272,7505,7,25272.0,7505.0,9510.0,0.096732196328603,0.296968977524533,0.37630579297246,,,,,,,,,,,Micro,Small,"High Profitability","Low Growth",0,984.31611463284
5564198082,"Xtreme Cargo Kvicksund AB","Rasholmsvägen 9",Kvicksund,20.02.1991,info@xtremecargo.se,https://www.xtremecargo.se,10000924,Agenturer,49276,1473,9,49276.0,1473.0,1898.0,0.0629678365726858,0.0298928484454907,0.0385177368292881,,,,,,,,,,,Micro,Small,"Low Profitability","Low Growth",50,244.774902545441
5564987138,"Xilinx AB","Knarrarnäsgatan 15",Kista,07.11.1994,,https://www.xilinx.se,10000924,Agenturer,67007,5027,18,67007.0,5027.0,6944.0,-0.126033650710839,0.0750220126255466,0.103630963929142,,,,,,,,,,"ERROR: Website could not be scraped",Micro,Medium,"Good Profitability","Rapid Decline",100,-102.36157771323
5591192124,"Woodpie AB","Bäckadalsgatan 13",Tibro,12.07.2017,,https://woodpie.se,10000924,Agenturer,43881,2496,6,43881.0,2496.0,2731.0,0.773829735629396,0.0568811102755179,0.0622365032702081,,,,,,,,,,,Micro,Small,"Good Profitability","High Growth",50,2089.38681726229
5568854987,"Woodify AB","Flöjelbergsgatan 20 b","Mölndal",27.02.2012,,,10000924,Agenturer,22582,631,1,22582.0,631.0,810.0,-0.418124661805251,0.0279426091577363,0.0358692764148437,,,,,,,,,,,Micro,Micro,"Low Profitability","Rapid Decline",0,-975.398676618788
5563688703,"Wiman's Bil & Däckcenter i Västerås AB","Isolatorvägen 10","Västerås",28.08.1989,,https://www.wimansbil.se,10000924,Agenturer,15890,803,10,15890.0,803.0,980.0,0.215296367112811,0.0505349276274386,0.0616740088105727,,,,,,,,,,,Micro,Small,"Good Profitability","High Growth",50,677.117961850623
5566599451,"Wildlife Garden AB","Ängelholmsvägen 263","Båstad",15.04.2004,info@wildlifegarden.se,https://www.wildlifegarden.se,10000924,Agenturer,42679,8820,12,42679.0,8820.0,11097.0,0.132399373822601,0.206659012629162,0.260010778134446,2024,42679.0,8741.0,1,0.138532460944048,0.145513246791026,"Early Growth",High,Other,,Micro,Medium,"High Profitability","Medium Growth",50,860.252663629407
5566952734,"Widik Distribution AB","Olofsdalsvägen 11",Halmstad,28.12.2005,,https://www.widik.se,10000924,Agenturer,86365,3998,3,86365.0,3998.0,5087.0,0.0846195385987165,0.0462919006542002,0.0589011752446014,,,,,,,,,,,Micro,Small,"Low Profitability","Low Growth",50,339.994510632292
5590337811,"Welcome AB","Östgötagatan 100",Stockholm,05.11.2015,info@welcometowelcome.com,https://www.welcometowelcome.com,10000924,Agenturer,128359,3982,14,128359.0,3982.0,5231.0,0.308317194985221,0.0310223669551804,0.0407528883833623,,,,,,,,,,,Small,Medium,"Low Profitability","High Growth",50,861.169802351002
5592390735,"WeeCan AB","Per Mattissons Väg 47",Kristianstad,28.01.2020,,,10000924,Agenturer,56543,1877,7,56543.0,1877.0,2313.0,0.611003475981537,0.0331959747448844,0.0409069203968661,,,,,,,,,,,Micro,Small,"Low Profitability","High Growth",0,1610.63998431605
5564209723,"Österlens Hästtransportcenter Aktiebolag","Tjugovägen 196","Löderup",28.02.1991,,https://www.osterlenshtc.se,10241784,"Andra affärsmässiga tjänster",18956,936,3,18956.0,936.0,1291.0,-0.405954246317769,0.049377505802912,0.0681050854610677,,,,,,,,,,,Micro,Small,"Low Profitability","Rapid Decline",50,-878.894461287142
5593892309,"Wolt Development Sverige AB","Solnavägen 3 h",Stockholm,12.07.2022,,,10241784,"Andra affärsmässiga tjänster",32320,1609,15,32320.0,1609.0,2026.0,,0.0497834158415842,0.0626856435643564,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",0,124.53933960396
5565356168,"Travel Beyond i Stockholm AB","Birger Jarlsgatan 22",Stockholm,11.11.1996,info@travelbeyond.se,https://www.travelbeyond.se,10241784,"Andra affärsmässiga tjänster",142885,4914,13,142885.0,4914.0,6301.0,-0.0751839793917192,0.0343912936977289,0.0440984008118417,,,,,,,,,,,Small,Medium,"Low Profitability",Declining,50,-89.1245017349756
5563222735,"Team Städservice Aktiebolag","Danska Backen 5","Lödöse",23.03.1988,,https://teamstadservice.se,10241784,"Andra affärsmässiga tjänster",45936,1917,43,45936.0,1917.0,2439.0,0.340962167211583,0.0417319749216301,0.0530956112852665,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,969.350195333034
5590347414,"TWR BVTLER AB",,Stockholm,12.11.2015,,https://www.bvtler.se,10241784,"Andra affärsmässiga tjänster",21512,725,42,21512.0,725.0,970.0,0.128468761475109,0.0337021197471179,0.0450911119375232,,,,,,,,,,,Micro,Medium,"Low Profitability","Medium Growth",50,417.980983055567
5561287144,"Sveriges Advokaters Serviceaktiebolag","Laboratoriegatan 4",Stockholm,08.09.1969,,https://www.advokatsamfundet.se,10241784,"Andra affärsmässiga tjänster",101565,1622,4,101565.0,1622.0,2073.0,0.063686062586402,0.0159700684290848,0.0204105745089352,,,,,,,,,,,Small,Small,"Low Profitability","Low Growth",50,211.894240038717
5592570229,"Stena Fastigheter Tynnered 13:4 AB",,"Göteborg",25.05.2020,,,10241784,"Andra affärsmässiga tjänster",16955,2279,0,16955.0,2279.0,2870.0,0.104416362688901,0.134414626953701,0.169271601297552,,,,,,,,,,,Micro,Micro,"Good Profitability","Medium Growth",0,597.119861606504
5563778447,"Skillinge Fisk-Impex Aktiebolag","Svartehallsvägen",Simrishamn,20.11.1989,,https://www.skillinge.com,10241784,"Andra affärsmässiga tjänster",136644,9665,48,136644.0,9665.0,12280.0,0.150686315789474,0.0707312432305846,0.0898685635666403,,,,,,,,,,"Based on the provided website content, I would rate Skillinge Fisk-Impex Aktiebolag a 2 out of 5 for fit with the specified criteria. The website content primarily describes the community of Skillinge and its various events and associations, rather than providing specific information about Skillinge Fisk-Impex Aktiebolag itself. There is no clear indication of whether the business is family or founder-owned, if it is part of a larger group, or if it is open to new owners or partners. Additionally, the content does not provide enough information to assess the business's stability, potential for scaling or digitization, or its industry classification.",Small,Medium,"Good Profitability","Medium Growth",100,578.885507550146
5592561517,"SPV Group i Sverige AB",,Bromma,15.05.2020,,,10241784,"Andra affärsmässiga tjänster",20636,1429,11,20636.0,1429.0,1822.0,1.22083512699096,0.0692479162628416,0.0882923047102152,,,,,,,,,,,Micro,Medium,"Good Profitability","High Growth",0,3225.2591981345
5591270326,"Roadtrax Aktiebolag","Sittesta 58","Ösmo",28.09.2017,,https://roadtrax.se,10241784,"Andra affärsmässiga tjänster",16501,3032,2,16501.0,3032.0,3819.0,0.877033329541577,0.183746439609721,0.231440518756439,,,,,,,,,,,Micro,Micro,"High Profitability","High Growth",50,2664.49067537824
5590064696,"Retail24 Sweden AB","Isafjordsgatan 32 c",Kista,05.03.2015,,https://www.retail24.se,10241784,"Andra affärsmässiga tjänster",58268,1634,70,58268.0,1634.0,1902.0,0.0928391912674893,0.0280428365483627,0.0326422736321823,,,,,,,,,,,Micro,Large,"Low Profitability","Low Growth",50,314.85073953963
5566041009,"Retail Support Båstad Sweden AB","Metallgatan 17 b","Ängelholm",08.02.2001,info@rs-sweden.se,https://www.rs-sweden.se,10241784,"Andra affärsmässiga tjänster",46378,5709,67,46378.0,5709.0,7298.0,0.045515002592484,0.123097158135323,0.15735909267325,,,,,,,,,,,Micro,Large,"Good Profitability","Low Growth",50,434.146346819517
5567829931,"MultiMind Bemanning AB","Kungsgatan 66",Stockholm,25.05.2009,,https://www.multimind.se,10000817,"Bemanningsföretag",100261,3650,148,100261.0,3650.0,4752.0,0.0360645234626076,0.0364049829943847,0.0473962956683057,,,,,,,,,,,Small,Large,"Low Profitability","Low Growth",50,193.924418642481
5592882749,"Emploid Syd AB","Jungmansgatan 12","Malmö",08.12.2020,,,10000817,"Bemanningsföretag",31908,1727,39,31908.0,1727.0,2206.0,-0.0230849305002756,0.0541243575278927,0.069136266766955,,,,,,,,,,,Micro,Medium,"Good Profitability",Declining,0,77.6783375690427
5566564505,"Abicon i Hörby AB","Sallerup 2120","Hörby",23.02.2004,info@abicon.se,https://www.abicon.se,10001362,"Biltillbehör",71645,713,45,71645.0,713.0,921.0,0.220652877636556,0.00995184590690209,0.0128550492009212,,,,,,,,,,,Micro,Medium,"Low Profitability","High Growth",50,589.190921358645
5566607833,"Stefans Buss- & Bilplåt AB","Åsbacksvägen 4","Ås",20.04.2004,info@stefansbbp.se,https://stefansbbp.se,10001294,"Billackering, bilplåtarbeten",15222,2433,7,15222.0,2433.0,3174.0,0.150132225160559,0.159834450137958,0.208513992905006,,,,,,,,,,,Micro,Small,"High Profitability","Medium Growth",50,787.454743246293
5562345594,"Bilskadecenter i Östersund Aktiebolag","Nifsåsvägen 5","Östersund",14.05.1983,,https://bilskadecenterosd.se,10001294,"Billackering, bilplåtarbeten",19421,637,12,19421.0,637.0,811.0,0.169587473652514,0.0327995468822409,0.0417589207558828,,,,,,,,,,,Micro,Medium,"Low Profitability","Medium Growth",50,518.516103836888
5592727407,"Bilfärgsspecialisten i Piteå AB","Mejselvägen 24","Öjebyn",22.09.2020,,,10001294,"Billackering, bilplåtarbeten",23235,1836,7,23235.0,1836.0,2317.0,0.345162971110982,0.0790187217559716,0.099720249623413,,,,,,,,,,,Micro,Small,"Good Profitability","High Growth",0,1060.51231966739
5563110104,"Constant Clean Aktiebolag","Betongvägen 4 b","Skogås",02.12.1987,,https://www.constantclean.se,10001390,"Bilvård",131654,740,48,131654.0,740.0,1066.0,0.118565153484737,0.00562079389915992,0.0080969814817628,,,,,,,,,,,Small,Medium,"Low Profitability","Medium Growth",50,323.294003459741
5566496815,"PE-GE Minibuss i Växjö AB","Sjöuddevägen 6","Växjö",06.10.2003,,https://pegeminibuss.se,10001377,"Biluthyrning, bussuthyrning",63720,860,9,63720.0,860.0,1099.0,0.0468382920698549,0.0134965473948525,0.0172473320778406,,,,,,,,,,,Micro,Small,"Low Profitability","Low Growth",50,163.496398661768
5560901836,"Örsjö Belysning AB","Emmabodavägen 14",Nybro,27.11.1963,,https://www.orsjo.com,10000804,"Belysningsarmatur - Komponenter",50606,2377,30,50606.0,2377.0,2860.0,0.0110684887716774,0.0469707149349879,0.0565150377425602,,,,,,,,,,,Micro,Medium,"Low Profitability","Low Growth",50,157.724524266663
5566604756,"Årjängs Elmontage AB","Industrigatan 7","Årjäng",17.04.2004,info@elmontageab.com,https://www.elmontageab.com,10000804,"Belysningsarmatur - Komponenter",19892,1298,10,19892.0,1298.0,1640.0,0.0712477785556573,0.065252362758898,0.0824452041021516,,,,,,,,,,,Micro,Small,"Good Profitability","Low Growth",50,353.800083286388
5566423579,"Zero Interiör AB","Friluftsvägen 2",Nybro,03.04.2003,,https://zero.se,10000804,"Belysningsarmatur - Komponenter",45798,2097,21,45798.0,2097.0,2854.0,-0.131577450366915,0.0457880256779772,0.0623171317524783,,,,,,,,,,,Micro,Medium,"Low Profitability","Rapid Decline",50,-201.859066722345
5567881767,"YesP Consulting AB","Kungstorget 11","Göteborg",01.09.2009,,https://yesp.se,10000804,"Belysningsarmatur - Komponenter",22557,1834,8,22557.0,1834.0,2373.0,0.234646962233169,0.0813051380946048,0.105200159595691,,,,,,,,,,,Micro,Small,"Good Profitability","High Growth",50,802.436643319435
5564719473,"Xcen AB","Kalkstensvägen 7","Värnamo",01.09.1993,info@xcen.se,https://www.xcen.se,10000804,"Belysningsarmatur - Komponenter",46109,5966,15,46109.0,5966.0,7560.0,0.159274903203098,0.129389056366436,0.163959313799909,2024,46109.0,8748.0,1,0.184092952890143,0.202196282738692,"Early Growth",High,Other,,Micro,Medium,"Good Profitability","Medium Growth",50,734.275171423834
5562282995,"Westal Aktiebolag","Fabriksvägen 5",Bankeryd,14.05.1983,info@westal.se,https://www.westal.se,10000804,"Belysningsarmatur - Komponenter",147392,739,40,147392.0,739.0,1227.0,0.0106071514278858,0.00501384064264003,0.00832473947025619,,,,,,,,,,,Small,Medium,"Low Profitability","Low Growth",50,51.9209601763146
